latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-18.344,145.302,421.8,2.2,1.4,2020-01-01,335,Aqua,MODIS,100,6.0NRT,319.9,1218.7,D
-18.347,145.282,383.9,2.2,1.4,2020-01-01,335,Aqua,MODIS,100,6.0NRT,313.2,480.8,D
-32.335,123.558,385.2,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.2,460.6,D
-32.337,123.536,366.7,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,309.6,262.6,D
-32.343,123.47,373.1,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,304.8,330.6,D
-32.324,123.534,390.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,318.3,527.1,D
-32.326,123.512,383.0,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.6,434.2,D
-32.328,123.49,349.7,2.1,1.4,2020-01-01,510,Aqua,MODIS,92,6.0NRT,305.9,140.2,D
-32.313,123.511,409.1,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.3,841.5,D
-32.315,123.489,434.4,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,329.6,1472.5,D
-32.317,123.467,350.8,2.1,1.4,2020-01-01,510,Aqua,MODIS,92,6.0NRT,307.6,141.0,D
-32.301,123.51,354.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,95,6.0NRT,314.0,153.1,D
-32.303,123.488,374.0,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,316.3,323.9,D
-32.306,123.443,382.1,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.8,425.4,D
-32.322,123.549,354.6,2.0,1.4,2020-01-01,510,Aqua,MODIS,96,6.0NRT,311.1,164.5,D
-32.324,123.527,381.4,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.3,404.9,D
-32.326,123.505,365.7,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,311.9,246.5,D
-32.311,123.526,360.4,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.0,197.8,D
-32.313,123.504,426.1,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,328.2,1222.8,D
-32.315,123.482,416.5,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.8,1002.5,D
-32.3,123.502,362.4,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.4,210.6,D
-32.302,123.48,367.6,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.3,260.0,D
-32.304,123.458,363.8,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,308.8,228.6,D
-32.306,123.436,383.8,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.0,442.6,D
-32.29,123.479,381.3,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.1,403.1,D
-32.292,123.457,395.6,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.0,601.9,D
-32.294,123.435,424.0,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,326.5,1186.0,D
-32.295,123.413,368.2,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.2,261.3,D
-32.279,123.456,372.6,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,320.0,303.2,D
-32.281,123.433,421.3,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,332.1,1114.5,D
-32.283,123.411,385.5,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,323.0,454.1,D
-32.268,123.432,357.4,2.1,1.4,2020-01-01,510,Aqua,MODIS,98,6.0NRT,318.8,173.1,D
-32.432,121.382,359.3,2.8,1.6,2020-01-01,510,Aqua,MODIS,99,6.0NRT,308.6,318.7,D
-32.434,121.351,354.4,2.9,1.6,2020-01-01,510,Aqua,MODIS,96,6.0NRT,306.1,261.5,D
-32.417,121.381,376.1,2.8,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.2,553.6,D
-32.419,121.35,401.6,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,317.6,1131.0,D
-32.405,121.348,386.4,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.9,743.0,D
-32.407,121.317,368.2,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,317.4,414.9,D
-32.417,121.376,376.4,2.8,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,316.3,548.1,D
-32.419,121.345,382.6,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,316.3,665.7,D
-32.405,121.344,391.4,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,320.6,853.2,D
-32.407,121.313,356.2,2.9,1.6,2020-01-01,510,Aqua,MODIS,97,6.0NRT,316.4,253.4,D
-32.238,121.382,358.5,2.8,1.6,2020-01-01,510,Aqua,MODIS,98,6.0NRT,318.7,253.6,D
-32.237,121.378,353.7,2.8,1.6,2020-01-01,510,Aqua,MODIS,95,6.0NRT,318.2,197.9,D
-31.992,121.463,362.4,2.8,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.3,290.0,D
-31.89,121.623,362.0,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,310.5,334.8,D
-31.892,121.594,351.1,2.7,1.6,2020-01-01,510,Aqua,MODIS,93,6.0NRT,305.4,218.5,D
-31.878,121.593,394.1,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,313.9,875.6,D
-31.88,121.563,395.0,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.5,898.5,D
-31.863,121.591,369.2,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.1,403.2,D
-31.865,121.562,397.6,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,322.4,944.1,D
-31.868,121.533,363.0,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,311.4,318.7,D
-31.851,121.561,375.8,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,320.4,495.8,D
-31.853,121.531,398.8,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,323.3,968.6,D
-31.839,121.53,371.7,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.5,434.1,D
-31.861,121.587,363.7,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.2,331.5,D
-31.864,121.557,383.4,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,322.2,633.8,D
-31.866,121.528,348.7,2.7,1.6,2020-01-01,510,Aqua,MODIS,90,6.0NRT,311.0,163.3,D
-31.849,121.556,382.5,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,321.4,617.0,D
-31.852,121.527,391.6,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,322.5,798.1,D
-31.837,121.525,363.8,2.7,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,318.6,330.7,D
-30.339,132.654,370.1,1.1,1.1,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.5,102.5,D
-30.341,132.642,376.5,1.1,1.1,2020-01-01,510,Aqua,MODIS,100,6.0NRT,330.2,128.5,D
-30.337,132.648,375.8,1.1,1.1,2020-01-01,510,Aqua,MODIS,100,6.0NRT,327.6,128.2,D
-31.256,121.101,373.4,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,313.1,506.8,D
-31.239,121.13,374.4,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,318.5,508.6,D
-31.242,121.1,422.2,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,332.7,1835.7,D
-31.225,121.129,350.9,2.9,1.6,2020-01-01,510,Aqua,MODIS,91,6.0NRT,321.4,176.3,D
-31.227,121.098,366.4,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,322.4,367.2,D
-31.254,121.124,354.8,2.9,1.6,2020-01-01,510,Aqua,MODIS,96,6.0NRT,313.6,245.6,D
-31.256,121.094,372.4,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,313.9,486.6,D
-31.239,121.123,398.3,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,321.9,1017.5,D
-31.241,121.092,406.2,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,330.7,1256.0,D
-31.224,121.121,360.5,2.9,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,322.4,283.8,D
-31.226,121.091,354.3,2.9,1.6,2020-01-01,510,Aqua,MODIS,95,6.0NRT,321.5,214.7,D
-30.964,123.578,354.6,1.9,1.4,2020-01-01,510,Aqua,MODIS,96,6.0NRT,313.6,144.0,D
-30.95,123.597,374.2,1.9,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.5,292.8,D
-30.952,123.576,353.9,1.9,1.4,2020-01-01,510,Aqua,MODIS,95,6.0NRT,316.8,136.2,D
-30.936,123.616,380.7,1.9,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,321.3,341.2,D
-30.938,123.595,364.4,1.9,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,321.7,187.3,D
-30.94,123.574,362.2,1.9,1.4,2020-01-01,510,Aqua,MODIS,96,6.0NRT,319.4,173.3,D
-30.941,123.554,417.1,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,325.9,931.2,D
-30.943,123.533,349.5,2.0,1.4,2020-01-01,510,Aqua,MODIS,91,6.0NRT,317.7,109.4,D
-30.961,123.593,358.0,1.9,1.4,2020-01-01,510,Aqua,MODIS,98,6.0NRT,315.6,163.2,D
-30.948,123.592,368.7,1.9,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,320.0,227.9,D
-30.934,123.61,382.5,1.9,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,322.9,353.7,D
-30.938,123.569,382.2,1.9,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,320.3,353.7,D
-30.94,123.549,411.0,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,327.2,800.4,D
-30.91,123.73,368.5,1.9,1.3,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.7,227.7,D
-30.898,123.729,362.7,1.9,1.3,2020-01-01,510,Aqua,MODIS,100,6.0NRT,323.9,175.1,D
-30.866,123.393,350.6,2.0,1.4,2020-01-01,510,Aqua,MODIS,92,6.0NRT,312.5,125.8,D
-30.862,123.407,354.7,2.0,1.4,2020-01-01,510,Aqua,MODIS,96,6.0NRT,315.3,145.6,D
-30.864,123.386,351.0,2.0,1.4,2020-01-01,510,Aqua,MODIS,93,6.0NRT,312.2,131.1,D
-30.814,123.38,359.1,2.0,1.4,2020-01-01,510,Aqua,MODIS,99,6.0NRT,311.7,183.7,D
-30.802,123.378,363.8,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,313.2,210.0,D
-30.791,123.355,355.2,2.0,1.4,2020-01-01,510,Aqua,MODIS,91,6.0NRT,313.5,146.9,D
-30.793,123.334,370.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.7,273.5,D
-30.795,123.313,379.2,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.1,372.9,D
-30.797,123.292,352.4,2.0,1.4,2020-01-01,510,Aqua,MODIS,94,6.0NRT,307.6,140.4,D
-30.78,123.333,376.2,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.0,320.8,D
-30.784,123.29,371.9,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.3,287.1,D
-30.786,123.268,358.6,2.0,1.4,2020-01-01,510,Aqua,MODIS,94,6.0NRT,315.4,161.7,D
-30.801,123.373,351.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,93,6.0NRT,313.1,124.8,D
-30.79,123.35,365.4,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.6,221.9,D
-30.792,123.329,363.1,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,313.9,210.2,D
-30.795,123.308,389.1,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.6,494.7,D
-30.78,123.328,375.0,2.0,1.4,2020-01-01,510,Aqua,MODIS,93,6.0NRT,319.0,295.9,D
-30.784,123.285,379.7,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.2,359.5,D
-30.771,123.283,398.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,326.8,591.7,D
-30.749,123.387,355.9,2.0,1.4,2020-01-01,510,Aqua,MODIS,97,6.0NRT,322.5,126.3,D
-30.757,123.303,368.6,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.8,213.0,D
-30.759,123.281,381.6,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,327.5,353.0,D
-30.761,123.26,352.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,94,6.0NRT,324.9,96.2,D
-29.244,128.039,352.1,1.1,1.0,2020-01-01,510,Aqua,MODIS,94,6.0NRT,325.8,39.4,D
-29.071,128.304,388.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,326.8,165.9,D
-29.072,128.293,389.4,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,326.7,174.8,D
-29.063,128.291,349.4,1.0,1.0,2020-01-01,510,Aqua,MODIS,91,6.0NRT,324.4,32.3,D
-29.065,128.281,353.6,1.0,1.0,2020-01-01,510,Aqua,MODIS,95,6.0NRT,323.7,43.5,D
-29.031,128.334,348.8,1.0,1.0,2020-01-01,510,Aqua,MODIS,91,6.0NRT,325.1,29.6,D
-29.018,128.365,354.5,1.0,1.0,2020-01-01,510,Aqua,MODIS,96,6.0NRT,326.7,41.3,D
-29.029,128.279,367.6,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,325.9,81.5,D
-29.031,128.268,379.0,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,325.1,124.0,D
-28.954,128.765,359.5,1.0,1.0,2020-01-01,510,Aqua,MODIS,99,6.0NRT,322.8,58.3,D
-28.956,128.754,355.7,1.0,1.0,2020-01-01,510,Aqua,MODIS,96,6.0NRT,320.9,49.4,D
-29.009,128.363,350.6,1.0,1.0,2020-01-01,510,Aqua,MODIS,92,6.0NRT,325.3,31.0,D
-29.01,128.352,352.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,91,6.0NRT,328.4,34.9,D
-29.02,128.277,375.9,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,329.8,110.3,D
-29.022,128.266,367.6,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,328.6,77.4,D
-28.927,128.76,356.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,97,6.0NRT,325.9,43.4,D
-28.928,128.75,398.8,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,329.5,219.8,D
-28.93,128.739,358.3,1.0,1.0,2020-01-01,510,Aqua,MODIS,98,6.0NRT,321.2,52.0,D
-28.919,128.748,394.0,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,333.1,191.4,D
-28.795,128.52,348.3,1.0,1.0,2020-01-01,510,Aqua,MODIS,90,6.0NRT,319.4,33.5,D
-32.371,123.584,396.5,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,310.4,627.9,D
-28.774,128.538,365.9,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,326.6,69.6,D
-28.775,128.527,395.8,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,327.2,201.3,D
-28.776,128.517,370.0,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,323.5,85.8,D
-28.778,128.506,359.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,99,6.0NRT,323.2,53.8,D
-28.766,128.526,360.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,329.1,54.8,D
-28.708,128.816,349.0,1.0,1.0,2020-01-01,510,Aqua,MODIS,91,6.0NRT,327.3,25.7,D
-28.457,129.433,351.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,93,6.0NRT,327.3,31.4,D
-28.448,129.432,351.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,93,6.0NRT,327.4,29.4,D
-28.449,129.421,350.8,1.0,1.0,2020-01-01,510,Aqua,MODIS,92,6.0NRT,325.4,29.0,D
-28.471,128.482,361.0,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.7,54.0,D
-28.008,131.571,360.8,1.1,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,329.2,59.3,D
-28.456,128.522,356.3,1.0,1.0,2020-01-01,510,Aqua,MODIS,97,6.0NRT,329.2,42.5,D
-28.466,128.449,356.6,1.0,1.0,2020-01-01,510,Aqua,MODIS,97,6.0NRT,323.8,49.1,D
-28.452,128.479,363.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,327.7,59.6,D
-28.003,131.479,363.7,1.1,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,328.4,69.0,D
-28.005,131.468,348.0,1.1,1.0,2020-01-01,510,Aqua,MODIS,90,6.0NRT,325.1,25.0,D
-27.994,131.477,355.8,1.1,1.0,2020-01-01,510,Aqua,MODIS,97,6.0NRT,328.7,45.4,D
-27.995,131.466,356.2,1.1,1.0,2020-01-01,510,Aqua,MODIS,97,6.0NRT,324.5,46.2,D
-27.964,131.54,350.4,1.1,1.0,2020-01-01,510,Aqua,MODIS,92,6.0NRT,329.1,29.6,D
-27.839,131.808,365.6,1.1,1.1,2020-01-01,510,Aqua,MODIS,100,6.0NRT,327.1,80.8,D
-27.83,131.806,359.4,1.1,1.1,2020-01-01,510,Aqua,MODIS,99,6.0NRT,324.5,58.3,D
-28.143,129.702,351.1,1.0,1.0,2020-01-01,510,Aqua,MODIS,93,6.0NRT,323.3,34.9,D
-28.133,129.711,365.9,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,325.9,68.2,D
-28.134,129.701,384.9,1.0,1.0,2020-01-01,510,Aqua,MODIS,100,6.0NRT,327.6,141.1,D
-28.136,129.69,363.6,1.0,1.0,2020-01-01,510,Aqua,MODIS,99,6.0NRT,321.6,65.6,D
-32.494,121.957,358.3,2.6,1.6,2020-01-01,510,Aqua,MODIS,98,6.0NRT,318.7,225.2,D
-32.358,123.583,392.9,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.6,570.8,D
-32.356,123.604,358.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,98,6.0NRT,306.7,198.3,D
-32.508,121.958,355.6,2.6,1.6,2020-01-01,510,Aqua,MODIS,96,6.0NRT,315.0,197.1,D
-32.346,123.581,375.9,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,311.6,352.5,D
-32.348,123.559,389.5,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.5,519.9,D
-32.35,123.537,349.9,2.0,1.4,2020-01-01,510,Aqua,MODIS,92,6.0NRT,305.5,141.8,D
-35.74,136.73,445.0,1.5,1.2,2020-01-01,510,Aqua,MODIS,94,6.0NRT,318.6,1125.5,D
-35.737,136.747,363.1,1.5,1.2,2020-01-01,510,Aqua,MODIS,94,6.0NRT,291.5,148.7,D
-35.757,136.701,477.4,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,340.6,1976.9,D
-35.753,136.717,493.2,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,340.1,2540.1,D
-35.75,136.734,420.7,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,304.7,687.3,D
-35.747,136.75,352.1,1.5,1.2,2020-01-01,510,Aqua,MODIS,95,6.0NRT,291.4,96.5,D
-35.741,136.782,348.6,1.5,1.2,2020-01-01,510,Aqua,MODIS,93,6.0NRT,297.4,86.8,D
-35.764,136.72,369.2,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,302.7,176.8,D
-35.752,136.785,363.9,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,302.8,151.3,D
-35.778,136.707,391.1,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,309.4,337.8,D
-35.775,136.723,363.3,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,301.1,143.8,D
-35.766,136.772,372.8,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,306.9,201.9,D
-35.763,136.788,406.3,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,309.6,502.6,D
-35.759,136.805,388.3,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,302.9,326.7,D
-35.776,136.775,390.3,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,313.5,335.6,D
-35.773,136.791,346.7,1.5,1.2,2020-01-01,510,Aqua,MODIS,92,6.0NRT,297.7,79.9,D
-35.828,136.739,354.0,1.5,1.2,2020-01-01,510,Aqua,MODIS,96,6.0NRT,314.4,91.5,D
-35.825,136.755,378.2,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,310.1,226.5,D
-35.831,136.746,375.8,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.1,214.0,D
-35.827,136.762,390.5,1.5,1.2,2020-01-01,510,Aqua,MODIS,100,6.0NRT,308.0,331.6,D
-35.754,141.347,363.9,2.8,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,317.6,369.8,D
-38.073,141.875,382.9,2.6,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,305.6,641.6,D
-38.066,141.904,375.6,2.6,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,297.8,527.1,D
-38.087,141.88,348.9,2.6,1.6,2020-01-01,510,Aqua,MODIS,94,6.0NRT,301.5,219.6,D
-38.08,141.909,362.5,2.6,1.6,2020-01-01,510,Aqua,MODIS,100,6.0NRT,297.4,356.5,D
-38.091,141.89,343.5,2.6,1.6,2020-01-01,510,Aqua,MODIS,91,6.0NRT,299.4,181.7,D
-32.534,121.989,353.0,2.6,1.5,2020-01-01,510,Aqua,MODIS,95,6.0NRT,316.2,188.8,D
-32.548,121.991,379.7,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.1,519.4,D
-32.546,122.019,390.0,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,325.1,693.9,D
-32.544,122.047,382.9,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,318.9,574.9,D
-32.54,121.966,348.9,2.6,1.6,2020-01-01,510,Aqua,MODIS,91,6.0NRT,313.7,151.2,D
-32.538,121.995,364.2,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,317.0,302.7,D
-32.536,122.023,351.3,2.6,1.5,2020-01-01,510,Aqua,MODIS,93,6.0NRT,316.2,170.5,D
-32.554,121.968,359.6,2.6,1.6,2020-01-01,510,Aqua,MODIS,94,6.0NRT,314.4,270.2,D
-32.552,121.996,400.1,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.4,945.5,D
-32.55,122.024,411.5,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,326.2,1241.0,D
-32.548,122.052,400.9,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,319.3,960.2,D
-32.456,123.192,417.0,2.2,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,329.7,1064.9,D
-32.454,123.215,375.8,2.1,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.9,337.5,D
-32.566,121.998,374.2,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,308.3,474.3,D
-32.564,122.026,365.4,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,307.1,355.6,D
-32.562,122.054,380.2,2.6,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,310.1,563.0,D
-32.666,121.034,361.0,3.0,1.7,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.5,296.4,D
-32.57,122.301,358.6,2.5,1.5,2020-01-01,510,Aqua,MODIS,99,6.0NRT,316.2,243.0,D
-32.568,122.328,357.7,2.5,1.5,2020-01-01,510,Aqua,MODIS,98,6.0NRT,315.7,228.1,D
-32.681,121.035,369.9,3.0,1.7,2020-01-01,510,Aqua,MODIS,100,6.0NRT,313.6,445.6,D
-32.679,121.067,362.7,3.0,1.6,2020-01-01,510,Aqua,MODIS,97,6.0NRT,315.9,330.1,D
-32.586,122.276,360.4,2.5,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,312.3,281.0,D
-32.584,122.303,362.2,2.5,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,311.1,293.3,D
-32.665,121.041,355.1,3.0,1.7,2020-01-01,510,Aqua,MODIS,96,6.0NRT,314.6,220.5,D
-32.579,122.282,358.3,2.5,1.5,2020-01-01,510,Aqua,MODIS,98,6.0NRT,314.4,261.6,D
-32.577,122.309,365.3,2.5,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.8,326.0,D
-32.575,122.336,356.5,2.5,1.5,2020-01-01,510,Aqua,MODIS,97,6.0NRT,313.0,234.5,D
-32.68,121.042,373.6,3.0,1.7,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.7,517.7,D
-32.678,121.074,357.8,3.0,1.6,2020-01-01,510,Aqua,MODIS,94,6.0NRT,316.3,272.9,D
-32.592,122.284,368.6,2.5,1.5,2020-01-01,510,Aqua,MODIS,100,6.0NRT,309.7,384.1,D
-32.813,124.094,351.9,1.9,1.3,2020-01-01,510,Aqua,MODIS,94,6.0NRT,319.2,117.1,D
-32.811,124.115,388.5,1.9,1.3,2020-01-01,510,Aqua,MODIS,100,6.0NRT,325.1,432.9,D
-32.816,124.102,398.7,1.9,1.3,2020-01-01,510,Aqua,MODIS,100,6.0NRT,324.7,580.9,D
-32.814,124.122,390.6,1.9,1.3,2020-01-01,510,Aqua,MODIS,100,6.0NRT,322.5,465.6,D
-32.829,124.103,386.3,1.9,1.3,2020-01-01,510,Aqua,MODIS,100,6.0NRT,314.5,420.6,D
-32.827,124.124,375.3,1.9,1.3,2020-01-01,510,Aqua,MODIS,100,6.0NRT,315.8,302.2,D
-32.906,123.663,353.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,95,6.0NRT,317.9,135.0,D
-32.933,123.644,346.9,2.0,1.4,2020-01-01,510,Aqua,MODIS,90,6.0NRT,317.0,81.7,D
-32.931,123.666,362.6,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,318.5,195.5,D
-32.944,123.667,347.0,2.0,1.4,2020-01-01,510,Aqua,MODIS,90,6.0NRT,315.0,95.8,D
-32.933,123.649,346.8,2.0,1.4,2020-01-01,510,Aqua,MODIS,90,6.0NRT,317.3,85.3,D
-32.931,123.671,366.9,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,317.9,237.1,D
-32.944,123.672,350.1,2.0,1.4,2020-01-01,510,Aqua,MODIS,93,6.0NRT,314.3,115.8,D
-32.958,123.652,390.3,2.0,1.4,2020-01-01,510,Aqua,MODIS,100,6.0NRT,318.4,502.3,D
